seller_id,seller_code,first_name,last_name,email,bu_id,bu_name,branch_id,branch_code,hire_date,status,target_volume,seniority
SLR-ES-6B8C4607,ES001,Juan,Johnson,juan.johnson@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2025-05-10,active,1891861,Lead
SLR-ES-3A28C029,ES002,Sofia,Wilson,sofia.wilson@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2022-10-15,active,4183886,Junior
SLR-ES-93E8D885,ES003,Ana,Jones,ana.jones@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2018-03-06,active,3876486,Lead
SLR-ES-90D0B1BA,ES004,Laura,Martin,laura.martin@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2020-06-27,active,4172187,Junior
SLR-ES-C8F21B1A,ES005,Sofia,Smith,sofia.smith@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2021-03-07,active,3203829,Lead
SLR-ES-CA6F5838,ES006,José,Johnson,josé.johnson@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2023-06-17,active,674025,Lead
SLR-ES-09C58BB6,ES007,Sofia,Smith,sofia.smith@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2017-06-20,active,1969606,Manager
SLR-ES-F1882C6E,ES008,Laura,Davis,laura.davis@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2022-11-27,active,2022441,Manager
SLR-ES-FA54D10D,ES009,Ana,Johnson,ana.johnson@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2020-10-02,active,3418908,Manager
SLR-ES-54E68B68,ES010,María,Garcia,maría.garcia@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2018-07-06,active,1377447,Senior
SLR-ES-E2351820,ES011,María,Miller,maría.miller@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2018-03-31,active,4656295,Lead
SLR-ES-103E3CD3,ES012,Carmen,Martin,carmen.martin@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2025-08-12,active,4315356,Junior
SLR-ES-09D3D9CF,ES013,María,Jones,maría.jones@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2022-05-26,active,1472420,Manager
SLR-ES-F27FF244,ES014,Laura,Smith,laura.smith@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2018-08-26,active,4375338,Manager
SLR-ES-606F3870,ES015,José,Brown,josé.brown@esbank.com,BU-ES-72F15C,Corporate Banking,BR-ES-001,ES,2020-03-18,active,3534825,Manager
SLR-ES-0C603015,ES001,Ana,Smith,ana.smith@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2023-09-29,active,2740230,Senior
SLR-ES-0E15D5E9,ES002,Miguel,Davis,miguel.davis@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2018-03-12,active,4566057,Junior
SLR-ES-E372611A,ES003,José,Wilson,josé.wilson@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2017-01-23,active,2507372,Senior
SLR-ES-559F4F1A,ES004,Miguel,Martin,miguel.martin@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2025-11-14,active,3922473,Junior
SLR-ES-8B4B89FC,ES005,Carlos,Johnson,carlos.johnson@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2020-11-06,active,1485377,Senior
SLR-ES-E876BF42,ES006,Ana,Jones,ana.jones@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2020-04-26,active,2793654,Manager
SLR-ES-08BAF012,ES007,Ana,Davis,ana.davis@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2023-04-17,active,4331802,Senior
SLR-ES-1E9AA22E,ES008,Carmen,Brown,carmen.brown@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2019-04-21,active,4763433,Senior
SLR-ES-BDEA9E00,ES009,Antonio,Jones,antonio.jones@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2017-05-12,active,3980789,Lead
SLR-ES-4C1FDBD5,ES010,Laura,Jones,laura.jones@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2016-10-28,active,521518,Lead
SLR-ES-15430398,ES011,Miguel,Wilson,miguel.wilson@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2019-07-10,active,4607400,Senior
SLR-ES-B55D6C8E,ES012,Ana,Martin,ana.martin@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2020-08-05,active,3395109,Lead
SLR-ES-98F12467,ES013,Laura,Martin,laura.martin@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2021-10-17,active,4319707,Lead
SLR-ES-5DCA9C6B,ES014,Carlos,Brown,carlos.brown@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2019-08-12,active,3712592,Senior
SLR-ES-09FA7271,ES015,Carmen,Smith,carmen.smith@esbank.com,BU-ES-AAF305,SME,BR-ES-001,ES,2022-06-16,active,4467612,Manager
SLR-DE-8AB80D78,DE001,Maria,Williams,maria.williams@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2020-06-21,active,810543,Senior
SLR-DE-CAFDA476,DE002,Julia,Wilson,julia.wilson@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2022-04-21,active,1341919,Manager
SLR-DE-2FFBFFE6,DE003,Peter,Martin,peter.martin@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2020-11-25,active,628744,Senior
SLR-DE-D4A5989C,DE004,Maria,Williams,maria.williams@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2025-03-09,active,4438372,Lead
SLR-DE-61E9B78A,DE005,Anna,Wilson,anna.wilson@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2018-04-04,active,3834331,Junior
SLR-DE-118BEE49,DE006,Anna,Martin,anna.martin@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2021-10-06,active,3156346,Manager
SLR-DE-7B703E17,DE007,Julia,Smith,julia.smith@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2019-02-06,active,1073954,Senior
SLR-DE-36DC8D13,DE008,Thomas,Brown,thomas.brown@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2017-08-26,active,1258156,Manager
SLR-DE-61BE4D9A,DE009,Peter,Johnson,peter.johnson@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2021-01-18,active,1895568,Lead
SLR-DE-E480CE44,DE010,Hans,Smith,hans.smith@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2022-05-22,active,970762,Lead
SLR-DE-57295D36,DE011,Anna,Garcia,anna.garcia@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2021-03-12,active,1721127,Senior
SLR-DE-3A02D589,DE012,Julia,Miller,julia.miller@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2019-09-05,active,2010426,Senior
SLR-DE-C228BA3B,DE013,Klaus,Johnson,klaus.johnson@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2019-03-11,active,3709014,Senior
SLR-DE-CA3C2F5B,DE014,Christine,Wilson,christine.wilson@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2024-06-02,active,2447737,Manager
SLR-DE-66A6052F,DE015,Thomas,Davis,thomas.davis@debank.com,BU-DE-94617A,Retail Banking,BR-DE-001,DE,2023-03-01,active,578831,Manager
SLR-DE-04BA38D7,DE001,Thomas,Martin,thomas.martin@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2024-04-02,active,1119598,Manager
SLR-DE-468DDB49,DE002,Anna,Wilson,anna.wilson@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2022-09-02,active,4059361,Lead
SLR-DE-10D7C844,DE003,Christine,Jones,christine.jones@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2023-10-17,active,3727040,Manager
SLR-DE-78EEAF71,DE004,Peter,Brown,peter.brown@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2021-09-30,active,3511167,Lead
SLR-DE-775B1674,DE005,Thomas,Smith,thomas.smith@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2016-09-19,active,3820259,Lead
SLR-DE-3524D3F0,DE006,Hans,Wilson,hans.wilson@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2016-04-28,active,911412,Manager
SLR-DE-41C447EC,DE007,Thomas,Brown,thomas.brown@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2019-03-21,active,3455482,Senior
SLR-DE-037B5497,DE008,Michael,Wilson,michael.wilson@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2023-03-20,active,1647387,Junior
SLR-DE-28998FEE,DE009,Hans,Jones,hans.jones@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2017-03-07,active,4197892,Junior
SLR-DE-BFA29521,DE010,Stefanie,Garcia,stefanie.garcia@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2017-10-24,active,1602362,Junior
SLR-DE-41D39F0D,DE011,Thomas,Garcia,thomas.garcia@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2017-08-23,active,3985492,Senior
SLR-DE-C9A92087,DE012,Michael,Williams,michael.williams@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2017-03-16,active,3569035,Lead
SLR-DE-FC48122A,DE013,Klaus,Jones,klaus.jones@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2016-10-11,active,4542032,Lead
SLR-DE-1CF441DA,DE014,Anna,Johnson,anna.johnson@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2020-10-09,active,1131656,Senior
SLR-DE-A3F2D698,DE015,Michael,Miller,michael.miller@debank.com,BU-DE-539AAD,Commercial Banking,BR-DE-001,DE,2016-07-16,active,3568343,Junior
SLR-DE-33FDE0DE,DE001,Maria,Smith,maria.smith@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2023-01-22,active,1536737,Manager
SLR-DE-10F717B6,DE002,Anna,Jones,anna.jones@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2019-06-21,active,3696273,Lead
SLR-DE-0A6F2FFE,DE003,Peter,Brown,peter.brown@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2020-09-26,active,709921,Lead
SLR-DE-90D02137,DE004,Stefanie,Brown,stefanie.brown@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2018-10-06,active,1030302,Manager
SLR-DE-10DC0025,DE005,Thomas,Miller,thomas.miller@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2024-09-19,active,1672534,Junior
SLR-DE-F7DC6D0D,DE006,Hans,Jones,hans.jones@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2020-07-02,active,1474089,Junior
SLR-DE-E5878C4A,DE007,Michael,Martin,michael.martin@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2024-07-03,active,3760197,Manager
SLR-DE-00DF2629,DE008,Anna,Martin,anna.martin@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2021-04-29,active,1796232,Manager
SLR-DE-774087E1,DE009,Peter,Davis,peter.davis@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2019-02-14,active,3923524,Lead
SLR-DE-0C737C59,DE010,Hans,Garcia,hans.garcia@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2023-08-04,active,4219366,Manager
SLR-DE-367752D1,DE011,Michael,Garcia,michael.garcia@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2024-11-29,active,3581428,Lead
SLR-DE-58F281A3,DE012,Hans,Miller,hans.miller@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2022-12-06,active,2092229,Junior
SLR-DE-0BF3B3AB,DE013,Christine,Johnson,christine.johnson@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2018-08-05,active,2279272,Junior
SLR-DE-0CF0CCD1,DE014,Hans,Garcia,hans.garcia@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2023-04-18,active,1556326,Senior
SLR-DE-1020BBA5,DE015,Peter,Martin,peter.martin@debank.com,BU-DE-A33589,Corporate Banking,BR-DE-001,DE,2023-09-14,active,2311531,Senior
SLR-DE-E32FE2BD,DE001,Anna,Williams,anna.williams@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2017-03-07,active,523786,Lead
SLR-DE-A8FB21F4,DE002,Klaus,Williams,klaus.williams@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2019-12-20,active,2602639,Senior
SLR-DE-4B6213FD,DE003,Peter,Smith,peter.smith@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2024-07-19,active,624657,Lead
SLR-DE-4D3085F0,DE004,Michael,Wilson,michael.wilson@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2022-05-24,active,632381,Senior
SLR-DE-4E73EEE5,DE005,Thomas,Smith,thomas.smith@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2024-08-08,active,4031273,Junior
SLR-DE-28BBEFBD,DE006,Peter,Davis,peter.davis@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2020-12-30,active,3537003,Junior
SLR-DE-F0A16B26,DE007,Christine,Martin,christine.martin@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2023-07-17,active,863772,Lead
SLR-DE-FCC10B9F,DE008,Christine,Smith,christine.smith@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2025-05-05,active,4517991,Manager
SLR-DE-7E56A15F,DE009,Maria,Johnson,maria.johnson@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2020-07-11,active,4220870,Junior
SLR-DE-AAD35222,DE010,Peter,Garcia,peter.garcia@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2019-03-16,active,1744314,Junior
SLR-DE-6DF0C1AE,DE011,Klaus,Jones,klaus.jones@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2019-01-09,active,3227853,Manager
SLR-DE-30D32207,DE012,Stefanie,Martin,stefanie.martin@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2022-09-20,active,4306040,Manager
SLR-DE-C8C3B1D2,DE013,Peter,Johnson,peter.johnson@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2016-06-17,active,2303744,Manager
SLR-DE-FD034B90,DE014,Christine,Brown,christine.brown@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2021-05-21,active,3343164,Manager
SLR-DE-D102F12F,DE015,Maria,Miller,maria.miller@debank.com,BU-DE-BFE513,Private Banking,BR-DE-001,DE,2017-11-04,active,1297637,Lead
